"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"FIE00142080","60.3269","24.9603","51.0","2020-03-14","-3.1","0.4","-5.8"
"FIE00142080","60.3269","24.9603","51.0","2020-03-15","0.6","4.7","-7.0"
"FIE00142080","60.3269","24.9603","51.0","2020-03-16","2.8","5.7","0.2"
"FIE00142080","60.3269","24.9603","51.0","2020-03-17","0.8","4.1","-6.1"
"FIE00142080","60.3269","24.9603","51.0","2020-03-18","4.6","6.6","3.5"
"FIE00142080","60.3269","24.9603","51.0","2020-03-19","3.7","8.4","0.1"
"FIE00142080","60.3269","24.9603","51.0","2020-03-20","-0.7","4.6","-2.0"
"FIE00142080","60.3269","24.9603","51.0","2020-03-21","-2.7","2.1","-7.4"
"FIE00142080","60.3269","24.9603","51.0","2020-03-22","-2.0","2.9","-7.4"
"FIE00142080","60.3269","24.9603","51.0","2020-03-23","1.2","4.3","-4.1"
"FIE00142080","60.3269","24.9603","51.0","2020-03-24","3.8","8.1","1.4"
"FIE00142080","60.3269","24.9603","51.0","2020-03-25","5.4","9.4","2.5"
"FIE00142080","60.3269","24.9603","51.0","2020-03-26","4.9","10.8","2.0"
"FIE00142080","60.3269","24.9603","51.0","2020-03-27","4.1","8.7","-1.5"
"FIE00142080","60.3269","24.9603","51.0","2020-03-28","4.6","10.9","1.1"
"FIE00142080","60.3269","24.9603","51.0","2020-03-29","-1.4","4.0","-3.0"
"FIE00142080","60.3269","24.9603","51.0","2020-03-30","-2.5","2.0","-4.9"
"FIE00142080","60.3269","24.9603","51.0","2020-03-31","-1.8","2.4","-8.1"
"FIE00142080","60.3269","24.9603","51.0","2020-04-01","2.7","7.9","-0.7"
"FIE00142080","60.3269","24.9603","51.0","2020-04-02","4.3","8.1","-0.5"
"FIE00142080","60.3269","24.9603","51.0","2020-04-03","1.3","5.7","-0.2"
"FIE00142080","60.3269","24.9603","51.0","2020-04-04","1.9","6.8","-1.7"
"FIE00142080","60.3269","24.9603","51.0","2020-04-05","1.6","7.5","-2.6"
"FIE00142080","60.3269","24.9603","51.0","2020-04-06","6.6","13.9","-0.6"
"FIE00142080","60.3269","24.9603","51.0","2020-04-07","8.0","14.4","3.9"
